Property_Type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,furnishing_type,luxury_category,floor_category,coordinates,latitude,longitude
Independent_house,sector 82,1.6,4.0,4.0,3+,Moderately Old,2425.0,1,2,Medium,High Floor,"28.3935° N, 76.9600° E",28.3935,76.96
Independent_house,sector 82,1.4,3.0,3.0,2,New Property,1700.0,0,2,Medium,Mid Floor,"28.3935° N, 76.9600° E",28.3935,76.96
Independent_house,sector 82,5.0,4.0,4.0,3+,Relatively New,3240.0,1,2,Medium,Mid Floor,"28.3935° N, 76.9600° E",28.3935,76.96
Independent_house,sector 82,4.7,3.0,3.0,3+,New Property,2160.0,1,2,Medium,Mid Floor,"28.3935° N, 76.9600° E",28.3935,76.96
flat,sector 85,1.83,3.0,3.0,3+,Under Construction,2032.0,0,2,Medium,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.15,3.0,5.0,3,New Property,2179.0,0,2,Medium,Low Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.8,3.0,3.0,3,Under Construction,141.0,0,2,Low,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.93,3.0,4.0,3,Relatively New,2400.0,1,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.05,2.0,2.0,1,Under Construction,97.0,0,2,Medium,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.05,2.0,2.0,1,Under Construction,97.0,0,2,Medium,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.38,3.0,4.0,2,Relatively New,1616.0,1,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.75,3.0,4.0,3,Relatively New,2179.0,1,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,0.72,3.0,3.0,2,Moderately Old,1350.0,0,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.78,3.0,4.0,3+,New Property,2179.0,0,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,0.55,2.0,2.0,2,Relatively New,1050.0,0,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.83,3.0,4.0,3,Relatively New,1925.0,0,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.09,2.0,2.0,3,Relatively New,1475.0,0,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.87,3.0,4.0,3,Relatively New,2225.0,0,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.05,2.0,2.0,3+,Relatively New,1512.0,0,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.77,3.0,4.0,3+,New Property,2179.0,0,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.09,2.0,2.0,3,Relatively New,1638.0,0,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.08,2.0,2.0,3,New Property,1200.0,1,0,Low,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.03,4.0,4.0,3+,Relatively New,2225.0,0,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.12,2.0,2.0,3,Relatively New,1485.0,0,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.0,4.0,5.0,3+,Relatively New,2545.0,1,2,Low,Low Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.04,2.0,3.0,3+,Relatively New,1576.0,0,2,Low,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.25,3.0,4.0,2,Relatively New,1900.0,1,0,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,0.67,2.0,2.0,2,Relatively New,1250.0,0,0,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.5,4.0,5.0,3+,New Property,2017.0,1,0,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.49,4.0,5.0,3+,Relatively New,2017.0,1,0,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.2,3.0,4.0,2,Relatively New,1650.0,1,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,0.9,4.0,4.0,3,Moderately Old,1575.0,0,0,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.65,3.0,4.0,3,New Property,2179.0,0,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.18,2.0,2.0,3,Relatively New,1700.0,0,0,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.1,2.0,2.0,3,Relatively New,1600.0,0,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.05,2.0,2.0,3,Relatively New,1484.0,0,2,Low,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.91,4.0,6.0,3,Relatively New,3890.0,1,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.2,4.0,6.0,3,Relatively New,3920.0,1,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.98,3.0,4.0,3,Relatively New,2399.0,0,2,High,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.11,2.0,2.0,3,Relatively New,1630.0,0,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.04,2.0,2.0,3,New Property,1550.0,0,2,High,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.2,2.0,2.0,2,Relatively New,1190.0,1,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.22,2.0,2.0,3,Relatively New,1300.0,0,2,Medium,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.1,2.0,2.0,3,Relatively New,1173.0,0,2,Low,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.15,2.0,2.0,3,Relatively New,1263.0,0,2,Medium,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.2,4.0,5.0,3+,Relatively New,2545.0,0,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.25,2.0,2.0,2,Relatively New,1934.0,0,0,High,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.3,4.0,4.0,3+,Relatively New,2545.0,1,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.0,3.0,4.0,3,Relatively New,2179.0,1,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,0.69,2.0,2.0,2,Relatively New,1075.0,0,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,0.8,3.0,4.0,3,Relatively New,1390.0,1,0,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.77,3.0,4.0,3,Moderately Old,1450.0,1,0,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.2,2.0,2.0,3,Relatively New,1484.0,0,0,Low,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.15,4.0,5.0,3+,Relatively New,2545.0,1,2,Medium,Low Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.85,3.0,4.0,3,Relatively New,2179.0,1,0,Medium,Low Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.25,3.0,4.0,2,Relatively New,1616.0,1,0,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.06,2.0,2.0,2,Relatively New,1512.0,0,2,Low,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.14,2.0,2.0,3,Relatively New,1604.0,0,2,Medium,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.05,2.0,2.0,3,Relatively New,1484.0,0,2,High,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.2,2.0,2.0,3,Relatively New,1300.0,0,0,Low,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.05,4.0,4.0,3+,Relatively New,2500.0,1,0,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.17,2.0,3.0,3,Relatively New,1550.0,0,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.93,3.0,4.0,3,Relatively New,2400.0,1,2,Low,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.99,3.0,4.0,3+,Relatively New,2398.0,1,0,Low,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.07,2.0,2.0,3,Relatively New,1484.0,0,2,High,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.73,4.0,5.0,3+,Relatively New,2017.0,1,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.45,3.0,4.0,2,New Property,1616.0,1,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.13,4.0,4.0,3,Relatively New,2600.0,0,2,Low,Low Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.0,3.0,4.0,3,Relatively New,2300.0,1,2,Low,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.1,4.0,4.0,3,Relatively New,2600.0,1,2,Low,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.13,4.0,4.0,3,Relatively New,2600.0,0,2,Low,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.25,2.0,2.0,3,Relatively New,1730.0,0,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.17,2.0,2.0,3,Relatively New,1660.0,0,2,High,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.09,4.0,4.0,3,Relatively New,2600.0,1,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.17,4.0,4.0,3,Relatively New,2600.0,1,2,Low,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.14,4.0,4.0,3,Relatively New,2300.0,1,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.1,4.0,4.0,3,Relatively New,2600.0,0,2,Medium,Low Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.98,3.0,4.0,3,Relatively New,2300.0,0,2,Low,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.24,2.0,2.0,3,Relatively New,1730.0,0,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.18,2.0,2.0,3,Relatively New,1630.0,0,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.2,2.0,2.0,3,Relatively New,1660.0,0,2,Medium,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.19,2.0,2.0,3,Relatively New,1670.0,0,2,Medium,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.1,4.0,5.0,3+,Relatively New,2545.0,0,0,Low,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.2,2.0,2.0,3+,Relatively New,1491.0,0,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.15,4.0,5.0,3+,Relatively New,2366.0,1,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.0,3.0,4.0,3,Relatively New,2026.0,1,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.1,3.0,4.0,3+,Relatively New,2026.0,1,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.2,2.0,2.0,3+,Relatively New,1380.0,0,2,High,Low Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.3,2.0,2.0,3+,Relatively New,1406.0,0,2,Low,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.3,2.0,2.0,3+,Relatively New,1491.0,0,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.2,2.0,2.0,3+,Relatively New,1380.0,0,2,Medium,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.1,2.0,2.0,3+,Relatively New,1464.0,0,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.25,2.0,2.0,3+,Relatively New,1426.0,0,2,Medium,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.15,2.0,2.0,3+,Relatively New,1380.0,0,2,Medium,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.84,3.0,4.0,3,Relatively New,2026.0,0,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.18,2.0,3.0,3,Relatively New,1420.0,0,0,Low,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.31,2.0,2.0,2,Relatively New,1822.0,1,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.2,4.0,5.0,3+,Relatively New,2390.0,1,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.58,3.0,4.0,3,Relatively New,2227.0,1,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.14,2.0,2.0,3,Relatively New,1484.0,0,2,High,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.85,4.0,5.0,3+,Relatively New,2545.0,0,2,Low,Low Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,0.88,3.0,3.0,1,Relatively New,1344.0,0,2,Medium,Low Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,0.9,3.0,3.0,3,Relatively New,1436.0,0,2,Low,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.4,2.0,2.0,3,Relatively New,1400.0,0,2,Low,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,0.93,3.0,3.0,3,Relatively New,1587.0,0,2,Medium,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.3,2.0,2.0,3,Under Construction,1130.0,0,2,Medium,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.1,3.0,4.0,3,Moderately Old,1467.0,1,1,Low,Mid Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,0.9,3.0,3.0,2,Relatively New,1402.0,0,2,Low,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.3,2.0,2.0,2,New Property,1484.0,0,2,Low,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.75,3.0,3.0,2,Relatively New,1825.0,0,2,Low,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.6,3.0,3.0,3,Under Construction,2129.0,1,2,Low,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,1.35,2.0,2.0,3,Under Construction,102.0,0,2,Low,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 85,2.7,4.0,4.0,3+,New Property,3151.0,0,2,Low,High Floor,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 24,1.6,2.0,2.0,2,Relatively New,1222.0,0,2,Medium,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 24,2.25,3.0,3.0,2,Old Property,1700.0,1,2,Medium,High Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 24,6.5,4.0,5.0,3+,New Property,3889.0,1,1,Medium,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 24,4.25,3.0,4.0,3+,Old Property,3201.0,1,0,Medium,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 24,2.26,3.0,3.0,2,Old Property,1700.0,1,2,Low,High Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 24,2.35,3.0,3.0,2,Old Property,1608.0,1,2,High,High Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 24,4.25,3.0,4.0,3+,Old Property,3201.0,1,0,Medium,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 24,1.24,2.0,2.0,3+,Moderately Old,1050.0,0,0,Low,High Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 24,1.35,2.0,2.0,2,Old Property,1120.0,0,2,Medium,High Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 24,2.3,3.0,3.0,3,Moderately Old,1777.0,1,2,Medium,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 24,2.0,3.0,3.0,1,Old Property,1240.0,0,0,Low,High Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 24,2.35,3.0,4.0,3,Old Property,1700.0,1,0,High,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 24,1.91,2.0,2.0,2,New Property,1278.0,0,1,Low,High Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 24,1.91,2.0,2.0,2,New Property,1278.0,0,1,Medium,High Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 24,0.9,4.0,2.0,3+,Old Property,1382.0,0,2,Medium,Low Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 24,1.35,2.0,2.0,2,Moderately Old,1109.0,0,2,Medium,Low Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 24,5.8,3.0,4.0,3+,Old Property,3700.0,1,1,Low,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,9.0,6.0,7.0,3+,Moderately Old,3240.0,1,2,Medium,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,5.0,3.0,13.0,3+,New Property,1467.0,0,1,High,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,1.45,3.0,3.0,1,Old Property,540.0,0,2,Low,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,2.75,7.0,7.0,3+,Moderately Old,3000.0,0,0,Low,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,4.5,4.0,4.0,0,Old Property,3240.0,0,2,Low,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,3.2,14.0,14.0,3+,Relatively New,4860.0,0,1,Low,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,10.0,8.0,10.0,3+,Old Property,3915.0,0,2,Low,Low Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,1.44,4.0,2.0,2,Old Property,540.0,0,2,Low,Low Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,3.25,4.0,4.0,3,Old Property,1069.0,0,2,Low,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,11.0,8.0,11.0,3+,Old Property,5000.0,1,0,Medium,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,3.6,5.0,5.0,3+,Old Property,5000.0,0,2,High,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,2.6,4.0,4.0,3+,Relatively New,1080.0,0,1,Low,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,3.5,2.0,4.0,3,Old Property,1080.0,0,2,Low,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,1.39,2.0,2.0,1,Old Property,1450.0,0,2,Medium,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,1.6,7.0,5.0,3+,Old Property,540.0,0,2,Medium,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,1.6,8.0,5.0,3+,Old Property,540.0,0,2,Medium,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,9.54,6.0,5.0,3+,New Property,3240.0,1,2,Low,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,5.25,4.0,4.0,3+,Relatively New,1349.0,1,0,Low,Low Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,3.51,4.0,4.0,3,Under Construction,2844.0,1,0,Low,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,12.0,4.0,5.0,3+,Relatively New,2844.0,1,0,Medium,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,11.25,9.0,9.0,3+,Moderately Old,3240.0,1,0,Low,Low Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,8.4,4.0,4.0,3+,Relatively New,2430.0,1,0,Medium,Low Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,4.5,2.0,8.0,3+,Relatively New,1350.0,1,0,Medium,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,11.75,4.0,5.0,3+,Relatively New,2844.0,1,0,Medium,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,1.9,10.0,9.0,3+,Relatively New,5018.0,0,1,Medium,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,6.5,4.0,4.0,2,Old Property,2844.0,0,2,Medium,Low Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,10.5,5.0,6.0,3+,New Property,3240.0,1,0,Medium,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
Independent_house,sector 24,11.0,4.0,13.0,3+,Relatively New,3240.0,1,1,Medium,Mid Floor,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 10,0.8,2.0,3.0,2,New Property,1389.0,0,2,Low,Mid Floor,"28.4537° N, 77.0009° E",28.4537,77.0009
flat,sector 10,2.3,6.0,4.0,2,Moderately Old,3951.0,0,2,Medium,Mid Floor,"28.4537° N, 77.0009° E",28.4537,77.0009
flat,sector 10,0.9,2.0,2.0,3,New Property,1086.0,0,2,Medium,Mid Floor,"28.4537° N, 77.0009° E",28.4537,77.0009
flat,sector 10,0.9,2.0,2.0,3,New Property,1086.0,0,2,Low,Mid Floor,"28.4537° N, 77.0009° E",28.4537,77.0009
flat,sector 10,1.1,3.0,3.0,3,Moderately Old,1833.0,0,2,Low,Low Floor,"28.4537° N, 77.0009° E",28.4537,77.0009
Independent_house,sector 10,4.25,4.0,3.0,2,Moderately Old,2367.0,0,2,Low,Low Floor,"28.4537° N, 77.0009° E",28.4537,77.0009
Independent_house,sector 10,1.7,2.0,1.0,2,Old Property,900.0,0,2,Low,Low Floor,"28.4537° N, 77.0009° E",28.4537,77.0009
Independent_house,sector 10,3.6,3.0,4.0,3,Moderately Old,1835.0,0,0,Medium,Mid Floor,"28.4537° N, 77.0009° E",28.4537,77.0009
flat,sector 84,0.3,1.0,1.0,1,New Property,500.0,0,0,Low,High Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,0.41,2.0,2.0,2,New Property,565.0,0,0,Low,Mid Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,1.48,3.0,3.0,2,New Property,1624.0,1,0,Medium,Low Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,1.48,3.0,3.0,2,New Property,1624.0,1,0,Medium,Low Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,1.05,4.0,4.0,3+,New Property,1896.0,0,2,Low,Mid Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,1.1,3.0,3.0,2,Relatively New,1584.0,0,2,Medium,Mid Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,2.2,4.0,4.0,3,Relatively New,3222.0,1,2,High,Mid Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,0.89,3.0,3.0,3,Relatively New,1833.0,0,2,Low,Mid Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,0.49,2.0,2.0,2,Relatively New,1018.0,0,2,Low,High Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,2.24,4.0,4.0,3,Relatively New,3165.0,1,2,High,High Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,1.15,2.0,2.0,3,Relatively New,1394.0,0,2,Medium,High Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,1.5,3.0,3.0,3,Relatively New,1833.0,1,0,High,High Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,0.85,2.0,2.0,3,Relatively New,1158.0,0,0,Medium,Mid Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,1.49,3.0,3.0,3,Relatively New,1833.0,1,2,High,Mid Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,1.05,3.0,3.0,3,Relatively New,1610.0,0,2,Medium,Mid Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,2.28,4.0,4.0,3+,Relatively New,2998.0,1,2,Medium,Mid Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,1.52,3.0,4.0,3,Relatively New,1703.0,1,2,Medium,High Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,1.15,2.0,2.0,3,Relatively New,1361.0,0,0,Medium,Mid Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,0.35,2.0,2.0,1,Relatively New,528.0,0,2,Medium,Mid Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,1.01,3.0,3.0,2,Relatively New,1475.0,0,2,High,High Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,0.36,2.0,2.0,1,Relatively New,531.0,0,1,High,Mid Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,0.34,2.0,2.0,1,Relatively New,537.0,0,0,Medium,Low Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,0.34,2.0,2.0,1,Relatively New,533.0,0,2,High,Mid Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 84,0.35,2.0,2.0,1,Relatively New,531.0,0,2,High,Mid Floor,"28.3979° N, 76.9736° E",28.3979,76.9736
